,title,character,dialogue
10973,Its-a-Wonderful-Life,GEORGE,"Clarence! Clarence! Help me, Clarence. Get me back. Get me back. I don't care what happens to me. Only get me back to my wife and kids. Help me, Clarence, please! Please! I want to live again!"
10974,Its-a-Wonderful-Life,GEORGE,"I want to live again. I want to live again. Please, God, let me live again."
10975,Its-a-Wonderful-Life,GEORGE,"Now get out of here, Bert, or I'll hit you again! Get out!"
10976,Its-a-Wonderful-Life,GEORGE,Don't... George?
10977,Its-a-Wonderful-Life,GEORGE,"Bert, do you know me?"
10978,Its-a-Wonderful-Life,GEORGE,What did...
10979,Its-a-Wonderful-Life,GEORGE,"My mouth's bleeding, Bert! My mouth's bleed... Zuzu's petals! Zuzu's... they're... they're here, Bert! What do you know about that? Merry Christmas!"
10980,Its-a-Wonderful-Life,GEORGE,Mary! Mary!
10981,Its-a-Wonderful-Life,GEORGE,"Hello, Bedford Falls!"
10982,Its-a-Wonderful-Life,GEORGE,Merry Christmas!
10983,Its-a-Wonderful-Life,GEORGE,"Merry Christmas, movie house!"
10984,Its-a-Wonderful-Life,GEORGE,"Merry Christmas, emporium!"
10985,Its-a-Wonderful-Life,GEORGE,"Merry Christmas, you wonderful old Building and Loan!"
10986,Its-a-Wonderful-Life,GEORGE,"Merry Christmas, Mr. Potter!"
10987,Its-a-Wonderful-Life,GEORGE,"Mary... Well, hello, Mr. Bank Examiner!"
10988,Its-a-Wonderful-Life,GEORGE,I know. Eight thousand dollars.
10989,Its-a-Wonderful-Life,GEORGE,I'll bet it's a warrant for my arrest. Isn't it wonderful? Merry Christmas!
10990,Its-a-Wonderful-Life,GEORGE,Reporters? Where's Mary? Mary!
10991,Its-a-Wonderful-Life,GEORGE,"Oh, look at this wonderful old drafty house! Mary! Mary!"
10992,Its-a-Wonderful-Life,GEORGE,Have you seen my wife?
10993,Its-a-Wonderful-Life,GEORGE,Kids!
10994,Its-a-Wonderful-Life,GEORGE,Pete  kids  Janie  Tommy. I could eat you up!
10995,Its-a-Wonderful-Life,GEORGE,Where's your mother?
10996,Its-a-Wonderful-Life,GEORGE,Zuzu  Zuzu. My little gingersnap! How do you feel?
10997,Its-a-Wonderful-Life,GEORGE,Not a smitch of temp...
10998,Its-a-Wonderful-Life,MARY,Hello. George! Darling!
10999,Its-a-Wonderful-Life,GEORGE,Mary! Mary!
11000,Its-a-Wonderful-Life,MARY,"George, darling! Where have you been?"
11001,Its-a-Wonderful-Life,MARY,"Oh, George, George, George."
11002,Its-a-Wonderful-Life,GEORGE,"Mary! Let me touch you! Oh, you're real!"
11003,Its-a-Wonderful-Life,MARY,"Oh, George, George!"
11004,Its-a-Wonderful-Life,GEORGE,You have no idea what's happened to me.
11005,Its-a-Wonderful-Life,MARY,You have no idea what happened...
11006,Its-a-Wonderful-Life,MARY,"Well, come on, George, come on downstairs quick. They're on their way."
11007,Its-a-Wonderful-Life,GEORGE,All right.
11008,Its-a-Wonderful-Life,MARY,"Come on in here now. Now, you stand right over here, by the tree. Right there, and don't move, don't move. I hear 'em now, George, it's a miracle! It's a miracle!"
11009,Its-a-Wonderful-Life,MARY,"Come in, Uncle Billy! Everybody! In here!"
11010,Its-a-Wonderful-Life,GEORGE,Violet Bick!
11011,Its-a-Wonderful-Life,MARY,Mr. Martini. How about some wine?
11012,Its-a-Wonderful-Life,HARRY,"Hello, George, how are you?"
11013,Its-a-Wonderful-Life,GEORGE,Harry... Harry...
11014,Its-a-Wonderful-Life,HARRY,Mary  looks like I got here too late.
11015,Its-a-Wonderful-Life,HARRY,"Oh, I left right in the middle of it as soon as I got Mary's telegram."
11016,Its-a-Wonderful-Life,HARRY,"Good idea, Ernie. A toast... to my big brother, George. The richest man in town!"
11017,Its-a-Wonderful-Life,MARY,What's that?
11018,Its-a-Wonderful-Life,GEORGE,That's a Christmas present from a very dear friend of mine.
11019,Its-a-Wonderful-Life,GEORGE,"That's right, that's right."
11020,Its-a-Wonderful-Life,GEORGE,"Attaboy, Clarence."
11021,Jurassic-Park,GRANT,Right calcaneus of an adult female raptor. Mild stress fractures. What's this tell me?
11022,Jurassic-Park,GRANT,It tells me that this bone connects to the navicula which we already found articulating to the cuboid.
11023,Jurassic-Park,GRANT,"So, what can we stay for sure? Stress fractures in the heel ..."
11024,Jurassic-Park,ELLIE,She jumps.
11025,Jurassic-Park,GRANT,"Right as rain, Ellie. Now, why did she jump?"
11026,Jurassic-Park,ELLIE,"A defensive posture against a vicious, blood-thirsty T-Rex?"
11027,Jurassic-Park,GRANT,"Perhaps. Or maybe to select the smaller, more tender leaves in the higher branches with which to suckle her young?"
11028,Jurassic-Park,ELLIE,I bet is was a mating ritual.
11029,Jurassic-Park,GRANT,"The science of paleontology can't answer these questions. Novelists and artists who dream a vision of the Jurassic period can attempt these questions with their imaginations. What we scientists can say is considering the mass and kinetic articulation of these bones, this animal had a vertical leap of about twelve feet. Not as entertaining as fiction, but absolutely fact without prejudice."
11030,Jurassic-Park,ELLIE,"Excuse me, Dr. Grant. But ... fact is, we're late. There's the car."
11031,Jurassic-Park,GRANT,"Jim, you keep making up the plaster batches. Whatever ratio you're using, it's perfect. Nora, no digging after five - when the temperature drops, those bones are just too brittle. Bill, I don't want any tourists walking over my raptor - I don't care if the Governor of Montana is with them, just you guys."
11032,Jurassic-Park,ELLIE,"You know, if ev ery scientist stuck to his method like you, there would be no body of theory - no quasars, no big bang -"
11033,Jurassic-Park,GRANT,"Jesus, a limousine. We're re-entering Hammond's world, that's for sure. Remind me why we're doing this, Ellie."
11034,Jurassic-Park,ELLIE,We're leaving the raptor dig -
11035,Jurassic-Park,GRANT,- at a critical time -
11036,Jurassic-Park,ELLIE,- because Gennaro is paying us sixty thousand dollars to observe some resort of Hammond's in Costa Rica. And that's -
11037,Jurassic-Park,GRANT,"- enough money to keep us free of commercial affiliations for two summers. All right, all right. Good."
11038,Jurassic-Park,GRANT,Financial independence for fraternizing with the enemy? I'll do it.
11039,Jurassic-Park,GRANT,"This is all could come up with, Skip?"
11040,Jurassic-Park,GRANT,"Wise guy. Let's go, Ellie."
11041,Jurassic-Park,ELLIE,This is exciting!
11042,Jurassic-Park,GRANT,"What is, Ellie? Where are we going?"
11043,Jurassic-Park,GRANT,Looks like Alcatraz.
11044,Jurassic-Park,ELLIE,How the hell is he landing this thing?
11045,Jurassic-Park,ELLIE,This is not fun.
11046,Jurassic-Park,GRANT,"Relax, Ellie. I'm sure they wouldn't land if it weren't safe."
11047,Jurassic-Park,GRANT,"Gennaro? This guy knows what he's doing, Right? Hey, Gennaro? I'm talking to you!"
11048,Jurassic-Park,ELLIE,I don't like this feeling ...
11049,Jurassic-Park,GRANT,"Mr. Regis, what is the nature of this park?"
11050,Jurassic-Park,ELLIE,"Aggressive growth, huh?"
11051,Jurassic-Park,GRANT,Hammond's trademark.
11052,Jurassic-Park,GRANT,I hope this isn't one of those animatronic exhibits in a Jurassic botanical setting.
11053,Jurassic-Park,ELLIE,The audicity of man to get here at the last second and think he runs the show.
11054,Jurassic-Park,GRANT,- the furious haste to commercialize genetic engineering.
11055,Jurassic-Park,GRANT,Here we go.
11056,Jurassic-Park,GRANT,"No, I don't mind popular science. I dislike the commercialization of science. It breeds a sloppiness, a disregard for method."
11057,Jurassic-Park,GRANT,"Mr. Hammond, the essential truth of a scientific law ha s nothing to do with public reaction. Water freezes at thirty-two degrees, whether you pay for it or not."
11058,Jurassic-Park,ELLIE,Just what is it you're trying to clone?
11059,Jurassic-Park,GRANT,Who makes a windows ... smaller?
11060,Jurassic-Park,GRANT,Don't worry - he'll grow out of it.
11061,Jurassic-Park,ELLIE,Dr. Grant's embarrassed that his book was so widely successful. He wrote if for gra duate students.
11062,Jurassic-Park,GRANT,What exactly do you mean ... biological attractions?
11063,Jurassic-Park,GRANT,Yes?
11064,Jurassic-Park,ELLIE,You created dinosaurs? Who gave you the right to do that?
11065,Jurassic-Park,GRANT,We don't have the science. There's no source of dinosaur DNA.
11066,Jurassic-Park,ELLIE,Who polices the computer?
11067,Jurassic-Park,GRANT,Like mosquitos -
11068,Jurassic-Park,GRANT,Mosquitos that sucked the blood of dinosaurs. That's your source of DNA
11069,Jurassic-Park,GRANT,It does?
11070,Jurassic-Park,ELLIE,"Put in a piece of amber, find a mosquito, drill it out. Right?"
11071,Jurassic-Park,GRANT,But even thousands of mosquitos wouldn't give you enough tissue to determine a complete DNA strand.
11072,Jurassic-Park,GRANT,"Okay, you have your ""complete"" DNA strand. How do you grow it?"
11073,Jurassic-Park,GRANT,And how do you know what it is you're growing?
11074,Jurassic-Park,GRANT,That's why you create the mist.
11075,Jurassic-Park,GRANT,What kind of eggs are these? Are these shells plastic?
11076,Jurassic-Park,ELLIE,I'll tell you something that troubles me from the start. The carnivores are all well-fed and kept separated from their
11077,Jurassic-Park,ELLIE,The carnivores will want to hunt. It's an instinct. And that instinct will have to be satisfied or suppressed.
11078,Jurassic-Park,GRANT,Don't worry. Ellie makes her own judgments.
11079,Jurassic-Park,GRANT,I like to wait and see.
11080,Jurassic-Park,GRANT,Ellie! Can you imagine the excavation team seeing this!
11081,Jurassic-Park,ELLIE,Alan? Alan? He fainted!
11082,Jurassic-Park,GRANT,Ellie? What the hell are we going to do with the rest of our lives?
11083,Jurassic-Park,ELLIE,What to you mean?
11084,Jurassic-Park,GRANT,"Can't you see it, Ellie? We're the ones that are extinct now."
11085,Jurassic-Park,GRANT,It's like a Gila monster of a cobra. It's a poison ...
11086,Jurassic-Park,ELLIE,Spitter!
11087,Jurassic-Park,ELLIE,Are we dreaming all this?
11088,Jurassic-Park,GRANT,"Poor girl. What's the matter? Ellie, look at this."
11089,Jurassic-Park,ELLIE,Microvesicles. Interesting.
11090,Jurassic-Park,ELLIE,What does sh e eat? Where does she feed?
11091,Jurassic-Park,ELLIE,West Indian Lilacs!
11092,Jurassic-Park,GRANT,These'd give anybody a stomachache.
11093,Jurassic-Park,GRANT,"Hey, Ellie take a look at his. Good work, Timmy."
11094,Jurassic-Park,ELLIE,"Extremely smooth. Purple stains, could be those lilac berries."
11095,Jurassic-Park,GRANT,"Looks like your trike swallows stones to help her digest her food. Walking around, she crushes berries against the stones. And even just a little crushed berry is eventually enough,"
11096,Jurassic-Park,ELLIE,"So, she poisons herself periodically."
11097,Jurassic-Park,GRANT,"But with th e stones, she swallows them and probably bypasses any mucosal contact. Straight to the stomach. I would test her excrement."
11098,Jurassic-Park,ELLIE,I'm staying.
11099,Jurassic-Park,GRANT,Soil samples?
11100,Jurassic-Park,ELLIE,You read my mind. I think she's sicker then they're saying. Her skin is dry and flaky. And her gums are pale. I'm going to talk to Dr. Wu.
11101,Jurassic-Park,GRANT,Good idea. I'll keep my eyes open.
11102,Jurassic-Park,GRANT,Where is the T- Rex?
11103,Jurassic-Park,GRANT,Maybe she's down hunting apatosaurs.
11104,Jurassic-Park,GRANT,Then where is she?
11105,Jurassic-Park,GRANT,He's here.
11106,Jurassic-Park,GRANT,"There'd be no stopping it. Huge, with no natural enemies, and a suppressed hunting instinct."
11107,Jurassic-Park,GRANT,Is that still the T-Rex paddock?
11108,Jurassic-Park,ELLIE,"No! I'm going with you, Muldoon."
11109,Jurassic-Park,GRANT,What's the commotion?
11110,Jurassic-Park,GRANT,Nedry? With an incubator? Regis??
11111,Jurassic-Park,GRANT,We gotta tell Hammond and Arnold right away. How far is it to the mainland?
11112,Jurassic-Park,GRANT,I wouldn't like to see dinosaurs running around Costa Rica.
11113,Jurassic-Park,ELLIE,Lot of track in college.
11114,Jurassic-Park,GRANT,"Timmy, be quiet. Don't move."
11115,Jurassic-Park,GRANT,Don't move.
11116,Jurassic-Park,GRANT,"Shut that flashlight, Tim!"
11117,Jurassic-Park,GRANT,"Lex, are you okay?"
11118,Jurassic-Park,GRANT,Let ... go ... please.
11119,Jurassic-Park,GRANT,Timmy. Are you ok?
11120,Jurassic-Park,GRANT,Below. She's fine. Let's get you down.
11121,Jurassic-Park,GRANT,Try the door you're leaning against. Nice and slow.
11122,Jurassic-Park,GRANT,Crawl this way. Slowly.
11123,Jurassic-Park,GRANT,"We're going to have to make a jump for it, Timmy. Okay?"
11124,Jurassic-Park,GRANT,"One, two, three, jump."
11125,Jurassic-Park,GRANT,You owe me one.
11126,Jurassic-Park,GRANT,Where'd Lex go?
11127,Jurassic-Park,GRANT,"Come on out now, Lex."
11128,Jurassic-Park,GRANT,"Cone on, Lex, it must be cold in there. And tight. Why don't you come out?"
11129,Jurassic-Park,GRANT,"I'm a grownup, Lex. Come on out. Gimmie you hand, come on, here you go."
11130,Jurassic-Park,GRANT,"Me, too. We've got to get ourselves back to civilization."
11131,Jurassic-Park,GRANT,"It's Regis and the Rex is after him. But it's okay. Regis knows the Rex can't see him. Evidently, he can only see move- ment. Regis'll be ok if he stays still."
11132,Jurassic-Park,GRANT,Let's go!
11133,Jurassic-Park,ELLIE,"Oh, My God! Where's the other one?"
11134,Jurassic-Park,ELLIE,Then they must be out there. They must be out there. I know it.
11135,Jurassic-Park,ELLIE,No! They're out there.
11136,Jurassic-Park,ELLIE,Looks like you've been through this before.
11137,Jurassic-Park,ELLIE,Right.
11138,Jurassic-Park,ELLIE,I need to find Wu. I have to run a few tests in his lab.
11139,Jurassic-Park,GRANT,"Okay, Lex."
11140,Jurassic-Park,GRANT,Oof! You're heavy.
11141,Jurassic-Park,GRANT,I think we're still in his paddock.
11142,Jurassic-Park,GRANT,What?
11143,Jurassic-Park,GRANT,What?
11144,Jurassic-Park,GRANT,No.
11145,Jurassic-Park,GRANT,"Okay with the fence, Timmy?"
11146,Jurassic-Park,GRANT,A herbivore grazing area. Excellent.
11147,Jurassic-Park,GRANT,Twelve hours before that ship reaches the mainland.
11148,Jurassic-Park,GRANT,Up there.
11149,Jurassic-Park,GRANT,Sure you can.
11150,Jurassic-Park,ELLIE,No sign of those berries. Really interesting. There are indications of a similar virus in every tissue sample. But it's not in the ground. Could I look at some of the discarded embryos?
11151,Jurassic-Park,ELLIE,"And yet from what Harding tells me, many of you animals have similar symptoms - besides the microvesicles, a lack of hunger, loss of reproductive urges, sores in the mouth and gums."
11152,Jurassic-Park,ELLIE,"Why don't you get some sleep, Dr. Wu? I'm just going to run a couple more tests and then I'm going to turn in myself."
11153,Jurassic-Park,GRANT,I don't think so. She's a ...
11154,Jurassic-Park,GRANT,Like the trike. Maybe it's not the stones.
11155,Jurassic-Park,GRANT,"Tim, I think there's a motion sensor across the field and down there."
11156,Jurassic-Park,GRANT,Go home now. Home to Freda!
11157,Jurassic-Park,GRANT,Go! Go away. Go! Get out of here!
11158,Jurassic-Park,GRANT,We gotta get to that motion detector. It's still a ways.
11159,Jurassic-Park,ELLIE,I'm here to investigate this park. And there's plenty you haven't told me.
11160,Jurassic-Park,ELLIE,These bones aren't fully formed.
11161,Jurassic-Park,ELLIE,"Right. What the hell is going on, Wu?"
11162,Jurassic-Park,ELLIE,"Gennaro's losing a lot of blood. He needs transfusions. We gotta get a rescue helicopter. Arnold, what's with the phones?"
11163,Jurassic-Park,ELLIE,Find what?
11164,Jurassic-Park,ELLIE,"Look, there is a sick man here who needs medical attention or he'll die. Four people are out there, missing in your park. We need search teams. We have to have a phone or radio."
11165,Jurassic-Park,ELLIE,Well?
11166,Jurassic-Park,ELLIE,- turn the goddamn safety systems off! Can't you get it through your head that we have no choice?
11167,Jurassic-Park,ELLIE,How long do we have to wait?
11168,Jurassic-Park,GRANT,What is it?
11169,Jurassic-Park,GRANT,Come on.
11170,Jurassic-Park,GRANT,They're agitated.
11171,Jurassic-Park,GRANT,"Outta the way, kids! Run!"
11172,Jurassic-Park,ELLIE,What's wrong?
11173,Jurassic-Park,ELLIE,Arnold! They're still not working.
11174,Jurassic-Park,ELLIE,No we're not. Phones still dead.
11175,Jurassic-Park,ELLIE,What's happening?
11176,Jurassic-Park,ELLIE,What?
11177,Jurassic-Park,GRANT,We'll walk by the river. That leads back to the Visitor's center.
11178,Jurassic-Park,GRANT,You ready?
11179,Jurassic-Park,GRANT,What raft?
11180,Jurassic-Park,GRANT,"It's still mid-morning. I bet we have at least ten miles to go. If we take the raft along the river, we can make much faster progress."
11181,Jurassic-Park,GRANT,"Lex, I don't see any raft."
11182,Jurassic-Park,GRANT,Bullseye!
11183,Jurassic-Park,GRANT,"No raft. Where did you see it, Lex?"
11184,Jurassic-Park,GRANT,Assumed?
11185,Jurassic-Park,GRANT,I'm afraid there's no raft.
11186,Jurassic-Park,GRANT,Looks pretty calm.
11187,Jurassic-Park,GRANT,No.
11188,Jurassic-Park,GRANT,There's a current.
